id,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
799, الرياض,   حي العارض ,غرب,372,2,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,75000
800, الرياض,   حي النفل ,غرب,500,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000
801, الرياض,   حي الربيع ,جنوب,405,3,3,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,115000
802, الرياض,   حي الرمال ,شمال,390,0,1,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,4000
803, الرياض,   حي ظهرة لبن ,شرق,350,0,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,70000
804, الرياض,   حي الرمال ,شرق,320,0,4,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,45000
805, الرياض,   حي الصحافة ,شمال,396,3,4,4,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,160000
806, الرياض,   حي العارض ,شمال,400,2,5,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,1,80000
807, الرياض,   حي الرمال ,شمال شرقي,350,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,60000
808, الرياض,   حي الرمال ,شمال غربي,280,0,3,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40000
809, الرياض,   حي العليا ,جنوب,500,22,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,80000
810, الرياض,   حي السليمانية ,شمال,300,28,6,5,2,1,0,1,1,0,0,0,1,1,0,0,1,0,0,95000
811, الرياض,   حي الياسمين ,شرق,375,3,5,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,95000
812, الرياض,   حي الملز ,شمال,462,10,5,5,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,140000
813, الرياض,   حي ظهرة لبن ,جنوب,450,0,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000
814, الرياض,   حي الرمال ,شرق,330,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50000
815, الرياض,   حي القادسية ,شمال,384,0,5,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,80000
816, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
817, الرياض,   حي العارض ,شمال,200,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,110000
818, الرياض,   حي الصحافة ,غرب,375,2,5,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,90000
819, الرياض,   حي العارض ,شمال,200,5,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,110000
821, الرياض,   حي العارض ,غرب,330,0,5,5,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,75000
822, الرياض,   حي المونسية ,جنوب,530,7,7,4,2,0,1,1,1,0,0,1,0,1,0,0,0,0,1,45000
823, الرياض,   حي اليرموك ,شمال,300,9,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65000
824, الرياض,   حي الملقا ,شرق,200,0,3,5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,120000
825, الرياض,   حي العليا ,شمال,300,3,5,5,3,1,0,1,1,0,1,1,0,1,0,0,1,1,0,100000
826, الرياض,   حي العارض ,شمال,250,0,3,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000
827, الرياض,   حي الياسمين ,جنوب,300,4,4,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,85000
828, الرياض,   حي الحزم ,شمال,320,2,6,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,30000
829, الرياض,   حي العارض ,شمال شرقي,375,0,5,5,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,90000
830, الرياض,   حي الندى ,شمال,260,9,5,5,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,120000
831, الرياض,   حي الملقا ,جنوب,353,3,4,3,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,140000
833, الرياض,   حي النرجس ,شمال,220,2,3,3,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,143000
834, الرياض,   حي الملك عبدالله ,شرق,200,0,4,4,3,1,1,0,1,1,1,1,1,1,0,0,1,0,0,95000
835, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
836, الرياض,   حي الملك عبدالله ,شرق,200,0,4,4,3,1,1,0,1,1,1,1,1,1,0,0,1,0,0,95000
838, الرياض,   حي العارض ,شمال,270,3,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
839, الرياض,   حي الملك عبدالله ,شرق,200,0,3,4,3,1,1,0,1,1,1,1,1,1,1,0,1,0,0,95000
840, الرياض,   حي التعاون ,جنوب شرقي,250,0,4,5,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,130000
841, الرياض,   حي الخزامى ,جنوب,250,15,2,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,100000
846, الرياض,   حي الملقا ,شمال,270,2,3,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,140000
847, الرياض,   حي الملقا ,شمال,270,3,3,3,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,140000
848, الرياض,   حي الملقا ,شمال,270,2,3,3,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,140000
849, الرياض,   حي بدر ,غرب,300,0,3,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,30000
851, الرياض,   حي النهضة ,شرق,300,15,5,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
852, الرياض,   حي العارض ,شرق,375,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,100000
853, الرياض,   حي طويق ,شرق,215,2,5,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,90000
854, الرياض,   حي العارض ,شرق,375,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,100000
855, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
856, الرياض,   حي المونسية ,شمال,300,0,4,5,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,80000
857, الرياض,   حي الحمراء ,غرب,420,10,4,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,130000
858, الرياض,   حي الصحافة ,غرب,320,0,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000
859, الرياض,   حي ديراب ,جنوب,312,35,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2000
860, الرياض,   حي عكاظ ,جنوب,200,0,4,4,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,33000
861, الرياض,   حي الصحافة ,شرق,350,6,3,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,135000
862, الرياض,   حي العزيزية ,شمال,300,5,5,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,50000
865, الرياض,   حي النسيم الغربي ,غرب,450,0,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
866, الرياض,   حي العليا ,شمال,250,0,1,2,3,1,0,1,1,0,1,1,1,1,0,0,1,0,0,75000
867, الرياض,   حي الفيحاء ,شمال شرقي,575,21,5,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,65000
869, الرياض,   حي المونسية ,جنوب,400,10,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70000
870, الرياض,   حي الرمال ,شمال,300,2,5,4,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,45000
871, الرياض,   حي المهدية ,جنوب,375,3,3,4,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,45000
872, الرياض,   حي المونسية ,جنوب,265,10,5,5,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,80000
873, الرياض,   حي العارض ,شرق,280,0,6,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000
874, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
876, الرياض,   حي الشرق ,جنوب,300,0,5,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,38000
877, الرياض,   حي الشرق ,جنوب,375,0,4,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,38000
878, الرياض,   حي طويق ,شمال شرقي,420,4,5,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,0,45000
879, الرياض,   حي العارض ,شرق,375,3,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,140000
880, الرياض,   حي الخزامى ,شمال,330,10,4,5,3,1,1,1,1,0,1,0,0,1,0,0,1,0,0,120000
881, الرياض,   حي قرطبة ,جنوب,441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,130000
882, الرياض,   حي الربيع ,شرق,300,9,4,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,60000
883, الرياض,   حي قرطبة ,جنوب,441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,1,130000
885, الرياض,   حي الورود ,جنوب,400,21,4,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,80000
886, الرياض,   حي القادسية ,غرب,375,0,6,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,80000
887, الرياض,   حي الملك عبدالله ,جنوب,300,13,4,5,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,80000
889, الرياض,   حي المهدية ,جنوب,370,0,5,5,3,1,1,1,1,0,0,0,0,1,0,1,1,0,1,70000
890, الرياض,   حي عرقة ,شرق,240,14,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,40000
893, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
894, الرياض,   حي الملك فيصل ,شرق,450,5,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
895, الرياض,   حي القيروان ,غرب,320,0,4,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,140000
896, الرياض,   حي الربيع ,شمال,350,4,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
898, الرياض,   حي القادسية ,غرب,375,0,6,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,80000
899, الرياض,   حي الواحة ,جنوب,500,20,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,90000
900, الرياض,   حي المروج ,جنوب شرقي,350,14,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,100000
902, الرياض,   حي الشرق ,شمال,300,0,4,4,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3333
903, الرياض,   حي الفلاح ,شمال غربي,380,3,5,5,2,0,1,1,1,0,1,0,0,1,0,0,1,0,0,110000
904, الرياض,   حي الخليج ,غرب,300,10,6,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30000
905, الرياض,   حي الرفيعة ,شرق,250,0,5,5,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,14000
906, الرياض,   حي العريجاء الغربية ,شمال غربي,400,36,7,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,50000
907, الرياض,   حي ظهرة لبن ,جنوب,500,0,3,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,1,50000
908, الرياض,   حي الشرق ,جنوب,360,0,7,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,45000
909, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
910, الرياض,   حي الحائر ,شمال,200,13,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16000
911, الرياض,   حي الملك فهد ,شرق,400,20,3,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,110000
912, الرياض,   حي الملقا ,شرق,255,0,3,2,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
913, الرياض,   حي الرفيعة ,غرب,450,0,5,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,75000
914, الرياض,   حي المعيزلة ,غرب,360,0,5,5,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,90000
916, الرياض,   حي الملقا ,شمال,260,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,100000
917, الرياض,   حي الرمال ,جنوب,325,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
918, الرياض,   حي الرمال ,شرق,370,0,6,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3800
919, الرياض,   حي بدر ,غرب,280,5,7,4,4,1,1,0,0,0,1,0,0,1,0,1,1,0,0,50000
920, الرياض,   حي العليا ,شمال,300,0,5,4,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,90000
921, الرياض,   حي قرطبة ,جنوب,441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,130000
922, الرياض,   حي المنصورة ,شمال,500,7,5,3,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,70000
923, الرياض,   حي الرمال ,جنوب,400,0,4,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,52000
925, الرياض,   حي الخليج ,شمال,500,31,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
926, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
928, الرياض,   حي الياسمين ,شمال,250,6,3,3,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,65000
929, الرياض,   حي الصحافة ,غرب,230,7,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
930, الرياض,   حي العارض ,شرق,350,0,4,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,100000
931, الرياض,   حي الرمال ,شمال,300,0,4,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000
932, الرياض,   حي الياسمين ,غرب,300,5,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,100000
933, الرياض,   حي العارض ,جنوب,300,3,3,4,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,52000
934, الرياض,   حي الفيحاء ,جنوب شرقي,484,17,5,5,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,60000
935, الرياض,   حي المونسية ,شرق,250,8,4,5,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,4500
937, الرياض,   حي العريجاء الوسطى ,شمال,400,25,5,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,50000
938, الرياض,   حي الخليج ,شمال,500,28,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
939, الرياض,   حي الرمال ,غرب,350,0,5,4,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,48000
940, الرياض,   حي الرمال ,جنوب,400,0,4,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
941, الرياض,   حي النرجس ,جنوب,250,5,5,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,120000
944, الرياض,   حي الملك فهد ,جنوب,520,25,5,5,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,100000
945, الرياض,   حي الرمال ,شرق,300,0,6,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,130000
946, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
947, الرياض,   حي اليرموك ,شمال,320,0,5,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,75000
948, الرياض,   حي العارض ,جنوب غربي,432,0,3,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000
949, الرياض,   حي السليمانية ,جنوب شرقي,400,20,7,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,120000
950, الرياض,   حي الخزامى ,شمال,350,11,4,4,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,160000
953, الرياض,   حي العزيزية ,جنوب,270,0,5,5,4,1,1,0,0,0,1,1,0,0,0,1,1,0,0,80000
954, الرياض,   حي الملقا ,شمال,400,4,4,4,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,100000
955, الرياض,   حي الصحافة ,جنوب,375,10,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,120000
956, الرياض,   حي طويق ,شمال شرقي,400,32,7,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,85000
957, الرياض,   حي السليمانية ,غرب,250,4,3,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,80000
958, الرياض,   حي الياسمين ,غرب,350,6,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000
959, الرياض,   حي الرمال ,شمال,300,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,48000
960, الرياض,   حي طويق ,غرب,375,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45000
962, جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
963, جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
964, جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
965, جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
966, جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
967, جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
968, جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
969, جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
970, جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
974, جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
975, جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
976, جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
977, جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
978, جدة,   حي الزهراء ,غرب,350,4,6,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000
979, جدة,   حي ابحر الشمالية ,شمال,170,0,2,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,50000
981, جدة,   حي البساتين ,شمال,300,13,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,80000
982, جدة,   حي الزهراء ,غرب,350,5,7,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000
984, جدة,   حي المحمدية ,غرب,350,0,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
986, جدة,   حي الروضة ,شمال,300,3,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,145000
987, جدة,   حي الروضة ,جنوب شرقي,350,5,3,4,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,130000
988, جدة,   حي النعيم ,شرق,375,7,5,5,3,1,1,1,1,0,1,1,0,0,0,1,1,0,0,90000
989, جدة,   حي الروضة ,جنوب شرقي,400,3,6,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,120000
990, جدة,   حي النعيم ,شرق,480,7,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,130000
992, جدة,   حي الفلاح ,غرب,312,5,7,5,2,0,1,1,0,0,0,1,0,1,0,1,1,0,0,60000
994, جدة,   حي البساتين ,شرق,300,7,3,4,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,115000
995, جدة,   حي الشاطئ ,شمال,250,0,3,3,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,100000
997, جدة,   حي الشاطئ ,جنوب,400,7,4,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,0,160000
1001, جدة,   حي النهضة ,شرق,320,10,4,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,85000
1002, جدة,   حي البساتين ,غرب,330,7,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,100000
1004, جدة,   حي النهضة ,غرب,450,3,5,5,4,0,1,1,1,0,1,1,0,1,0,0,1,0,0,160000
1005, جدة,   حي النعيم ,غرب,300,3,3,5,4,1,1,1,1,0,1,1,1,0,1,1,1,0,0,120000
1007, جدة,   حي المحمدية ,غرب,330,0,5,5,3,1,0,1,1,0,1,1,0,1,0,1,1,0,0,100000
1008, جدة,   حي المحمدية ,شمال,500,6,4,4,4,1,1,1,1,0,1,1,1,1,0,0,1,1,1,135000
1009, جدة,   حي المحمدية ,شرق,300,5,3,4,4,1,1,1,1,1,1,1,1,1,0,1,1,0,0,115000
1010, جدة,   حي النهضة ,شمال,360,8,4,5,2,1,1,1,1,0,1,1,1,0,0,1,1,0,0,60000
1012, جدة,   حي الزهراء ,جنوب,400,6,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
1013, جدة,   حي الزهراء ,شمال,350,6,5,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,0,160000
1014, جدة,   حي الياقوت ,غرب,280,5,3,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,50000
1015, جدة,   حي النعيم ,شرق,300,9,3,4,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,85000
1016, جدة,   حي النعيم ,غرب,375,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
1017, جدة,   حي الروضة ,شمال شرقي,220,10,4,3,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,45000
1019, جدة,   حي المحمدية ,جنوب غربي,550,9,5,4,3,1,1,1,1,0,1,1,1,1,0,0,1,1,0,135000
1020, جدة,   حي الزهراء ,غرب,400,6,7,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,160000
1021, جدة,   حي البساتين ,جنوب,300,8,3,3,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,85000
1022, جدة,   حي الصالحية ,جنوب,400,3,5,5,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,80000
1024, جدة,   حي المحمدية ,غرب,350,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,110000
1025, جدة,   حي النعيم ,غرب,375,7,4,5,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,100000
1026, جدة,   حي الخالدية ,شمال,250,5,3,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,90000
1028, جدة,   حي المحمدية ,غرب,450,5,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,0,140000
1029, جدة,   حي المنتزه ,شمال,500,0,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140000
1030, جدة,   حي ابحر الشمالية ,شمال,185,0,3,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,60000
1032, جدة,   حي الروضة ,شمال شرقي,300,2,6,5,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,110000
1033, جدة,   حي الشاطئ ,غرب,250,6,6,5,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,150000
1034, جدة,   حي المحمدية ,جنوب,360,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,110000
1035, جدة,   حي الياقوت ,غرب,230,0,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
1036, جدة,   حي الصالحية ,شمال غربي,300,0,5,3,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,40000
1038, جدة,   حي الصفا ,شمال,450,18,5,5,3,1,0,1,1,0,0,1,0,1,0,0,1,0,0,65000
1040, جدة,   حي المحمدية ,شمال,300,4,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,150000
1044, جدة,   حي البساتين ,شرق,375,6,6,4,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000
1045, جدة,   حي ابحر الشمالية ,شمال,250,2,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
1047, جدة,   حي الرياض ,جنوب,200,0,5,3,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,35000
1048, جدة,   حي الصوارى ,غرب,250,2,5,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,50000
1049, جدة,   حي الياقوت ,شرق,312,2,7,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,70000
1051, جدة,   حي ابحر الجنوبية ,غرب,350,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120000
1052, جدة,   حي المرجان ,شمال,240,4,4,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,150000
1056, جدة,   حي الروضة ,شمال,280,10,5,5,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,100000
1058, جدة,   حي طيبة ,شرق,400,3,5,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,0,50000
1059, جدة,   حي المحمدية ,شمال,356,10,5,5,3,1,1,1,1,0,1,1,1,0,0,0,1,0,0,125000
1060, جدة,   حي الصفا ,جنوب,300,0,7,5,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,45000
1061, جدة,   حي الرحمانية ,غرب,300,0,5,5,3,1,1,1,0,0,0,1,0,1,0,0,1,1,0,65000
1062, جدة,   حي السامر ,شمال,400,0,7,4,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,70000
1063, جدة,   حي النعيم ,شمال,350,7,5,4,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,110000
1065, جدة,   حي الياقوت ,شرق,400,2,5,5,4,1,1,1,0,0,1,1,1,1,0,1,1,0,0,65000
1066, جدة,   حي الصالحية ,غرب,330,0,5,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,36000
1067, جدة,   حي الزمرد ,غرب,125,0,3,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,100000
1069, جدة,   حي الرياض ,جنوب,492,5,5,5,4,1,1,1,1,1,1,1,1,1,0,0,1,0,0,55000
1070, جدة,   حي السلامة ,شمال شرقي,211,0,3,3,3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,135000
1074, جدة,   حي الشاطئ ,جنوب,380,8,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,100000
1075, جدة,   حي ابحر الجنوبية ,جنوب,160,5,3,4,2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,95000
1076, جدة,   حي ام حبلين ,جنوب,220,0,6,4,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,35000
1077, جدة,   حي الصالحية ,شمال,430,0,6,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,60000
1079, جدة,   حي الزمرد ,شرق,280,0,6,4,3,1,1,0,1,1,1,1,0,1,0,1,1,0,1,50000
1080, جدة,   حي الصوارى ,شمال,350,0,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,1,0,95000
1081, جدة,   حي المحمدية ,شمال غربي,370,15,3,4,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,120000
1083, جدة,   حي المروة ,شمال,512,8,5,5,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,50000
1085, جدة,   حي طيبة ,غرب,313,2,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,65000
1086, جدة,   حي الشاطئ ,شمال,300,8,5,5,2,1,0,1,1,0,1,0,1,1,1,1,1,0,0,150000
1087, جدة,   حي المرجان ,غرب,330,4,4,4,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,120000
